station_abbr;reference_timestamp;ths2dymn;ths2dymx;ths200m0;th9120mv;th91dnmv;th91dxmv;ths00nm0;pva2hsm0;ths25xm0;pv9120mv;ths00xm0;ths20nm0;thl200mx;phsstam0;thl200mn;ph9120mv;ths30xm0;xhs000m0;fhs010m0;fh9120mv;rhs001m0;ths35xm0;rhs150m0;rh9120mv;ghs000m0;gh9120mv;shs000m0;sh9120mv;xhs00om0;xhs012m0
SIO;01.12.1939 00:00;;;-0.6;-1.5;;;;;;;;;;;;;;;;;;;27.2;40;;;4230;103;;
SIO;01.01.1940 00:00;;;-4.4;-4.9;;;;;;;;;;;;;;;;;;;41.2;80;;;4137;74;;
SIO;01.02.1940 00:00;;;1.4;-0.9;;;;;;;;;;;;;;;;;;;77;191;;;5146;66;;
SIO;01.03.1940 00:00;;;5;-2.2;;;;;;;;;;;;;;;;;;;73.7;200;;;9240;82;;
SIO;01.04.1940 00:00;;;9.6;-1.7;;;;;;;;;;;;;;;;;;;49.8;148;;;11896;94;;
SIO;01.05.1940 00:00;;;14;-1.3;;;;;;;;;;;;;;;;;;;33.1;64;;;14620;106;;
SIO;01.06.1940 00:00;;;16.6;-2.4;;;;;;;;;;;;;;;;;;;47.2;98;;;13204;87;;
SIO;01.07.1940 00:00;;;17.7;-2.9;;;;;;;;;;;;;;;;;;;73.7;119;;;14757;91;;
SIO;01.08.1940 00:00;;;16.9;-3;;;;;;;;;;;;;;;;;;;27.4;46;;;16865;113;;
SIO;01.09.1940 00:00;;;14.1;-1.6;;;;;;;;;;;;;;;;;;;87.9;234;;;10780;86;;
SIO;01.10.1940 00:00;;;8.4;-2.3;;;;;;;;;;;;;;;;;;;78.2;183;;;8206;86;;
SIO;01.11.1940 00:00;;;4.1;-0.9;;;;;;;;;;;;;;;;;;;63.7;126;;;5269;92;;
SIO;01.12.1940 00:00;;;-6.4;-7.3;;;;;;;;;;;;;;;;;;;65.5;97;;;3394;83;;
SIO;01.01.1941 00:00;;;-2.8;-3.3;;;;;;;;;;;;;;;;;;;43;83;;;2845;51;;
SIO;01.02.1941 00:00;;;1.1;-1.2;;;;;;;;;;;;;;;;;;;50;124;;;5294;67;;
SIO;01.03.1941 00:00;;;5.8;-1.4;;;;;;;;;;;;;;;;;;;20;54;;;11646;103;;
SIO;01.04.1941 00:00;;;8.5;-2.8;;;;;;;;;;;;;;;;;;;17.6;52;;;11589;92;;
SIO;01.05.1941 00:00;;;10.9;-4.4;;;;;;;;;;;;;;;;;;;46.3;89;;;12562;91;;
SIO;01.06.1941 00:00;;;17.5;-1.5;;;;;;;;;;;;;;;;;;;36.4;76;;;15841;104;;
SIO;01.07.1941 00:00;;;19.9;-0.7;;;;;;;;;;;;;;;;;;;15.2;25;;;17161;105;;
SIO;01.08.1941 00:00;;;16.1;-3.8;;;;;;;;;;;;;;;;;;;81.5;137;;;13043;87;;
SIO;01.09.1941 00:00;;;13.8;-1.9;;;;;;;;;;;;;;;;;;;6.1;16;;;13519;108;;
SIO;01.10.1941 00:00;;;7.8;-2.9;;;;;;;;;;;;;;;;;;;42.3;99;;;7547;79;;
SIO;01.11.1941 00:00;;;2.5;-2.5;;;;;;;;;;;;;;;;;;;25.6;51;;;4944;86;;
SIO;01.12.1941 00:00;;;-2.2;-3.1;;;;;;;;;;;;;;;;;;;17.2;25;;;5995;146;;
SIO;01.01.1942 00:00;;;-4.5;-5;;;;;;;;;;;;;;;;;;;88.5;171;;;2695;48;;
SIO;01.02.1942 00:00;;;-3.8;-6.1;;;;;;;;;;;;;;;;;;;4.6;11;;;5377;69;;
SIO;01.03.1942 00:00;;;7;-0.2;;;;;;;;;;;;;;;;;;;15.8;43;;;9064;80;;
SIO;01.04.1942 00:00;;;10.4;-0.9;;;;;;;;;;;;;;;;;;;27.4;81;;;11953;95;;
SIO;01.05.1942 00:00;;;14.1;-1.2;;;;;;;;;;;;;;;;;;;24.7;48;;;13776;100;;
SIO;01.06.1942 00:00;;;18;-1;;;;;;;;;;;;;;;;;;;35.5;74;;;17270;113;;
SIO;01.07.1942 00:00;;;19;-1.6;;;;;;;;;;;;;;;;;;;44.1;71;;;15994;98;;
SIO;01.08.1942 00:00;;;18.1;-1.8;;;;;;;;;;;;;;;;;;;68.6;115;;;15043;100;;
SIO;01.09.1942 00:00;;;15.9;0.2;;;;;;;;;;;;;;;;;;;42;112;;;11644;93;;
SIO;01.10.1942 00:00;;;11.2;0.5;;;;;;;;;;;;;;;;;;;49.6;116;;;9499;99;;
SIO;01.11.1942 00:00;;;1.4;-3.6;;;;;;;;;;;;;;;;;;;19.3;38;;;6367;111;;
SIO;01.12.1942 00:00;;;0.7;-0.2;;;;;;;;;;;;;;;;;;;26.9;40;;;4826;118;;
SIO;01.01.1943 00:00;;;-0.9;-1.4;;;;;;;;;;;;;;;;;;;89.1;172;;;4798;86;;
SIO;01.02.1943 00:00;;;1.7;-0.6;;;;;;;;;;;;;;;;;;;29.1;72;;;8068;103;;
SIO;01.03.1943 00:00;;;7.8;0.6;;;;;;;;;;;;;;;;;;;14.5;39;;;11288;100;;
SIO;01.04.1943 00:00;;;10.9;-0.4;;;;;;;;;;;;;;;;;;;30.2;90;;;14205;113;;
SIO;01.05.1943 00:00;;;15.4;0.1;;;;;;;;;;;;;;;;;;;32.1;62;;;14436;105;;
SIO;01.06.1943 00:00;;;16.8;-2.2;;;;;;;;;;;;;;;;;;;57.3;119;;;14770;97;;
SIO;01.07.1943 00:00;;;19.1;-1.5;;;;;;;;;;;;;;;;;;;26.6;43;;;15886;98;;
SIO;01.08.1943 00:00;;;19.8;-0.1;;;;;;;;;;;;;;;;;;;28.7;48;;;18430;123;;
SIO;01.09.1943 00:00;;;15.2;-0.5;;;;;;;;;;;;;;;;;;;41.1;109;;;9812;79;;
SIO;01.10.1943 00:00;;;11;0.3;;;;;;;;;;;;;;;;;;;0;0;;;11631;121;;
SIO;01.11.1943 00:00;;;2.2;-2.8;;;;;;;;;;;;;;;;;;;70.5;140;;;5388;94;;
SIO;01.12.1943 00:00;;;-0.2;-1.1;;;;;;;;;;;;;;;;;;;22;32;;;5094;124;;
SIO;01.01.1944 00:00;;;-0.6;-1.1;;;;;;;;;;;;;;;;;;;39.9;77;;;6861;122;;
SIO;01.02.1944 00:00;;;-2.4;-4.7;;;;;;;;;;;;;;;;;;;35.7;88;;;7245;92;;
SIO;01.03.1944 00:00;;;2.9;-4.3;;;;;;;;;;;;;;;;;;;17.7;48;;;10416;92;;
SIO;01.04.1944 00:00;;;11.7;0.4;;;;;;;;;;;;;;;;;;;8.1;24;;;13719;109;;
SIO;01.05.1944 00:00;;;14.7;-0.6;;;;;;;;;;;;;;;;;;;8.9;17;;;17556;128;;
SIO;01.06.1944 00:00;;;17.2;-1.8;;;;;;;;;;;;;;;;;;;22.1;46;;;15469;101;;
SIO;01.07.1944 00:00;;;18.7;-1.9;;;;;;;;;;;;;;;;;;;55.2;89;;;15334;94;;
SIO;01.08.1944 00:00;;;20.5;0.6;;;;;;;;;;;;;;;;;;;63.2;106;;;15282;102;;
SIO;01.09.1944 00:00;;;13.2;-2.5;;;;;;;;;;;;;;;;;;;45.8;122;;;8467;68;;
SIO;01.10.1944 00:00;;;7.6;-3.1;;;;;;;;;;;;;;;;;;;61.1;143;;;6361;66;;
SIO;01.11.1944 00:00;;;1.6;-3.4;;;;;;;;;;;;;;;;;;;257.4;511;;;4011;70;;
SIO;01.12.1944 00:00;;;-3.1;-4;;;;;;;;;;;;;;;;;;;118.1;174;;;3821;93;;
SIO;01.01.1945 00:00;;;-6.9;-7.4;;;;;;;;;;;;;;;;;;;54.3;105;;;4928;88;;
SIO;01.02.1945 00:00;;;2.4;0.1;;;;;;;;;;;;;;;;;;;69.9;173;;;6851;87;;
SIO;01.03.1945 00:00;;;6.7;-0.5;;;;;;;;;;;;;;;;;;;10.4;28;;;12191;108;;
SIO;01.04.1945 00:00;;;11.7;0.4;;;;;;;;;;;;;;;;;;;29.9;89;;;15087;120;;
SIO;01.05.1945 00:00;;;15.3;0;;;;;;;;;;;;;;;;;;;60.6;117;;;16976;123;;
SIO;01.06.1945 00:00;;;19.1;0.1;;;;;;;;;;;;;;;;;;;23;48;;;18217;119;;
SIO;01.07.1945 00:00;;;20.3;-0.3;;;;;;;;;;;;;;;;;;;33.1;53;;;18652;115;;
SIO;01.08.1945 00:00;;;17.5;-2.4;;;;;;;;;;;;;;;;;;;60.1;101;;;12999;87;;
SIO;01.09.1945 00:00;;;15;-0.7;;;;;;;;;;;;;;;;;;;53.3;142;;;12861;103;;
SIO;01.10.1945 00:00;;;9.2;-1.5;;;;;;;;;;;;;;;;;;;46.8;109;;;10939;114;;
SIO;01.11.1945 00:00;;;2.2;-2.8;;;;;;;;;;;;;;;;;;;7.6;15;;;6455;113;;
SIO;01.12.1945 00:00;;;-0.3;-1.2;;;;;;;;;;;;;;;;;;;71;105;;;2798;68;;
SIO;01.01.1946 00:00;;;-2;-2.5;;;;;;;;;;;;;;;;;;;41.5;80;;;4858;87;;
SIO;01.02.1946 00:00;;;2.9;0.6;;;;;;;;;;;;;;;;;;;82.6;204;;;4982;63;;
SIO;01.03.1946 00:00;;;6.3;-0.9;;;;;;;;;;;;;;;;;;;16.6;45;;;10349;92;;
SIO;01.04.1946 00:00;;;12.4;1.1;;;;;;;;;;;;;;;;;;;4.7;14;;;13213;105;;
SIO;01.05.1946 00:00;;;14.7;-0.6;;;;;;;;;;;;;;;;;;;57.4;110;;;11295;82;;
SIO;01.06.1946 00:00;;;15.6;-3.4;;;;;;;;;;;;;;;;;;;120.3;250;;;12767;84;;
SIO;01.07.1946 00:00;;;19.3;-1.3;;;;;;;;;;;;;;;;;;;55.2;89;;;17161;105;;
SIO;01.08.1946 00:00;;;17.3;-2.6;;;;;;;;;;;;;;;;;;;73.4;123;;;14696;98;;
SIO;01.09.1946 00:00;;;14.4;-1.3;;;;;;;;;;;;;;;;;;;37.3;99;;;12849;103;;
SIO;01.10.1946 00:00;;;8.5;-2.2;;;;;;;;;;;;;;;;;;;17;40;;;9831;103;;
SIO;01.11.1946 00:00;;;3.2;-1.8;;;;;;;;;;;;;;;;;;;24.5;49;;;5738;100;;
SIO;01.12.1946 00:00;;;-2.1;-3;;;;;;;;;;;;;;;;;;;35.7;53;;;2774;68;;
SIO;01.01.1947 00:00;;;-3.2;-3.7;;;;;;;;;;;;;;;;;;;58.8;114;;;5790;103;;
SIO;01.02.1947 00:00;;;0.4;-1.9;;;;;;;;;;;;;;;;;;;22.6;56;;;5179;66;;
SIO;01.03.1947 00:00;;;5.7;-1.5;;;;;;;;;;;;;;;;;;;112.1;304;;;5732;51;;
SIO;01.04.1947 00:00;;;12.1;0.8;;;;;;;;;;;;;;;;;;;21.1;63;;;14723;117;;
SIO;01.05.1947 00:00;;;15.8;0.5;;;;;;;;;;;;;;;;;;;30.8;59;;;12476;91;;
SIO;01.06.1947 00:00;;;19.4;0.4;;;;;;;;;;;;;;;;;;;23.7;49;;;17582;115;;
SIO;01.07.1947 00:00;;;20.9;0.3;;;;;;;;;;;;;;;;;;;33.4;54;;;18354;113;;
SIO;01.08.1947 00:00;;;20.7;0.8;;;;;;;;;;;;;;;;;;;22.5;38;;;18026;120;;
SIO;01.09.1947 00:00;;;16.7;1;;;;;;;;;;;;;;;;;;;41.9;111;;;14639;117;;
SIO;01.10.1947 00:00;;;9.7;-1;;;;;;;;;;;;;;;;;;;10.4;24;;;9927;104;;
SIO;01.11.1947 00:00;;;5.5;0.5;;;;;;;;;;;;;;;;;;;84.9;168;;;5017;88;;
SIO;01.12.1947 00:00;;;-0.3;-1.2;;;;;;;;;;;;;;;;;;;58.9;87;;;3023;74;;
SIO;01.01.1948 00:00;;;1.9;1.4;;;;;;;;;;;;;;;;;;;90.7;175;;;3861;69;;
SIO;01.02.1948 00:00;;;2.6;0.3;;;;;;;;;;;;;;;;;;;19.6;49;;;6851;87;;
SIO;01.03.1948 00:00;;;9.4;2.2;;;;;;;;;;;;;;;;;;;8.8;24;;;14742;131;;
SIO;01.04.1948 00:00;;;10.5;-0.8;;;;;;;;;;;;;;;;;;;31.7;94;;;13060;104;;
SIO;01.05.1948 00:00;;;15.4;0.1;;;;;;;;;;;;;;;;;;;6.4;12;;;14601;106;;
SIO;01.06.1948 00:00;;;16.3;-2.7;;;;;;;;;;;;;;;;;;;76.7;159;;;13504;89;;
SIO;01.07.1948 00:00;;;16.5;-4.1;;;;;;;;;;;;;;;;;;;41.4;67;;;13367;82;;
SIO;01.08.1948 00:00;;;17.2;-2.7;;;;;;;;;;;;;;;;;;;67.5;113;;;12451;83;;
SIO;01.09.1948 00:00;;;13.9;-1.8;;;;;;;;;;;;;;;;;;;77;205;;;14024;112;;
SIO;01.10.1948 00:00;;;9.2;-1.5;;;;;;;;;;;;;;;;;;;22;51;;;9567;100;;
SIO;01.11.1948 00:00;;;3.8;-1.2;;;;;;;;;;;;;;;;;;;32.8;65;;;6940;121;;
SIO;01.12.1948 00:00;;;-0.5;-1.4;;;;;;;;;;;;;;;;;;;13;19;;;6600;161;;
SIO;01.01.1949 00:00;;;0.1;-0.4;;;;;;;;;;;;;;;;;;;26.4;51;;;6957;124;;
SIO;01.02.1949 00:00;;;1.8;-0.5;;;;;;;;;;;;;;;;;;;2.6;6;;;10638;136;;
SIO;01.03.1949 00:00;;;3.4;-3.8;;;;;;;;;;;;;;;;;;;14.6;40;;;12324;109;;
SIO;01.04.1949 00:00;;;12.7;1.4;;;;;;;;;;;;;;;;;;;42.6;126;;;13488;107;;
SIO;01.05.1949 00:00;;;12.6;-2.7;;;;;;;;;;;;;;;;;;;36.1;69;;;10761;78;;
SIO;01.06.1949 00:00;;;17.7;-1.3;;;;;;;;;;;;;;;;;;;35.3;73;;;18380;121;;
SIO;01.07.1949 00:00;;;20.5;-0.1;;;;;;;;;;;;;;;;;;;17.8;29;;;20219;124;;
SIO;01.08.1949 00:00;;;19.5;-0.4;;;;;;;;;;;;;;;;;;;66.2;111;;;17376;116;;
SIO;01.09.1949 00:00;;;16.9;1.2;;;;;;;;;;;;;;;;;;;57.6;153;;;11857;95;;
SIO;01.10.1949 00:00;;;11;0.3;;;;;;;;;;;;;;;;;;;12.4;29;;;11209;117;;
SIO;01.11.1949 00:00;;;3.2;-1.8;;;;;;;;;;;;;;;;;;;51.9;103;;;4980;87;;
SIO;01.12.1949 00:00;;;0.6;-0.3;;;;;;;;;;;;;;;;;;;43.7;65;;;4220;103;;
SIO;01.01.1950 00:00;;;-0.8;-1.3;;;;;;;;;;;;;;;;;;;36.2;70;;;6190;110;;
SIO;01.02.1950 00:00;;;2.8;0.5;;;;;;;;;;;;;;;;;;;111.8;277;;;4554;58;;
SIO;01.03.1950 00:00;;;6.7;-0.5;;;;;;;;;;;;;;;;;;;3.5;9;;;13209;117;;
SIO;01.04.1950 00:00;;;8.1;-3.2;;;;;;;;;;;;;;;;;;;35.1;104;;;10041;80;;
SIO;01.05.1950 00:00;;;15.7;0.4;;;;;;;;;;;;;;;;;;;26.2;50;;;14093;102;;
SIO;01.06.1950 00:00;;;19.7;0.7;;;;;;;;;;;;;;;;;;;25.2;52;;;18745;123;;
SIO;01.07.1950 00:00;;;21.1;0.5;;;;;;;;;;;;;;;;;;;38.3;62;;;18982;117;;
SIO;01.08.1950 00:00;;;18.3;-1.6;;;;;;;;;;;;;;;;;;;71.4;120;;;14292;95;;
SIO;01.09.1950 00:00;;;13.7;-2;;;;;;;;;;;;;;;;;;;54.9;146;;;11102;89;;
SIO;01.10.1950 00:00;;;8.8;-1.9;;;;;;;;;;;;;;;;;;;5.1;12;;;11136;116;;
SIO;01.11.1950 00:00;;;3.4;-1.6;;;;;;;;;;;;;;;;;;;174;345;;;3279;57;;
SIO;01.12.1950 00:00;;;-2.3;-3.2;;;;;;;;;;;;;;;;;;;46.2;68;;;2831;69;;
SIO;01.01.1951 00:00;;;0.4;-0.1;;;;;;;;;;;;;;;;;;;67.7;131;;;4988;89;;
SIO;01.02.1951 00:00;;;1.9;-0.4;;;;;;;;;;;;;;;;;;;54.7;135;;;5185;66;;
SIO;01.03.1951 00:00;;;4.1;-3.1;;;;;;;;;;;;;;;;;;;56.8;154;;;8477;75;;
SIO;01.04.1951 00:00;;;9.5;-1.8;;;;;;;;;;;;;;;;;;;35.6;106;;;13904;110;;
SIO;01.05.1951 00:00;;;13.4;-1.9;;;;;;;;;;;;;;;;;;;25.7;49;;;12450;91;;
SIO;01.06.1951 00:00;;;16.9;-2.1;;;;;;;;;;;;;;;;;;;48.3;100;;;13511;89;;
SIO;01.07.1951 00:00;;;19.3;-1.3;;;;;;;;;;;;;;;;;;;49.2;79;;;18081;111;;
SIO;01.08.1951 00:00;;;17.2;-2.7;;;;;;;;;;;;;;;;;;;84.5;142;;;13233;88;;
SIO;01.09.1951 00:00;;;15.4;-0.3;;;;;;;;;;;;;;;;;;;15.8;42;;;11851;95;;
SIO;01.10.1951 00:00;;;8.7;-2;;;;;;;;;;;;;;;;;;;15.2;36;;;9483;99;;
SIO;01.11.1951 00:00;;;5.7;0.7;;;;;;;;;;;;;;;;;;;72.1;143;;;4449;78;;
SIO;01.12.1951 00:00;;;0.3;-0.6;;;;;;;;;;;;;;;;;;;37.7;56;;;6469;158;;
SIO;01.01.1952 00:00;;;-2.2;-2.7;;;;;;;;;;;;;;;;;;;63.8;123;;;5259;94;;
SIO;01.02.1952 00:00;;;-1.5;-3.8;;;;;;;;;;;;;;;;;;;34.7;86;;;6725;86;;
SIO;01.03.1952 00:00;;;6.5;-0.7;;;;;;;;;;;;;;;;;;;51.3;139;;;8634;77;;
SIO;01.04.1952 00:00;;;11.4;0.1;;;;;;;;;;;;;;;;;;;42.8;127;;;13328;106;;
SIO;01.05.1952 00:00;;;15.4;0.1;;;;;;;;;;;;;;;;;;;17.1;33;;;17537;128;;
SIO;01.06.1952 00:00;;;19;0;;;;;;;;;;;;;;;;;;;48.7;101;;;18236;120;;
SIO;01.07.1952 00:00;;;21.7;1.1;;;;;;;;;;;;;;;;;;;11.4;18;;;20194;124;;
SIO;01.08.1952 00:00;;;18.3;-1.6;;;;;;;;;;;;;;;;;;;88.5;148;;;14772;99;;
SIO;01.09.1952 00:00;;;11.5;-4.2;;;;;;;;;;;;;;;;;;;59.5;158;;;9757;78;;
SIO;01.10.1952 00:00;;;8;-2.7;;;;;;;;;;;;;;;;;;;132.6;310;;;6772;71;;
SIO;01.11.1952 00:00;;;2.4;-2.6;;;;;;;;;;;;;;;;;;;147.6;293;;;3135;55;;
SIO;01.12.1952 00:00;;;-0.5;-1.4;;;;;;;;;;;;;;;;;;;131.9;195;;;1948;47;;
SIO;01.01.1953 00:00;;;-5.4;-5.9;;;;;;;;;;;;;;;;;;;5.6;11;;;7683;137;;
SIO;01.02.1953 00:00;;;-2.1;-4.4;;;;;;;;;;;;;;;;;;;35.8;89;;;7980;102;;
SIO;01.03.1953 00:00;;;5.9;-1.3;;;;;;;;;;;;;;;;;;;1.4;4;;;15330;136;;
SIO;01.04.1953 00:00;;;10.9;-0.4;;;;;;;;;;;;;;;;;;;16.2;48;;;12651;100;;
SIO;01.05.1953 00:00;;;15.8;0.5;;;;;;;;;;;;;;;;;;;29.7;57;;;16263;118;;
SIO;01.06.1953 00:00;;;15.7;-3.3;;;;;;;;;;;;;;;;;;;79.7;165;;;9366;61;;
SIO;01.07.1953 00:00;;;18.9;-1.7;;;;;;;;;;;;;;;;;;;57.7;93;;;16508;101;;
SIO;01.08.1953 00:00;;;18.2;-1.7;;;;;;;;;;;;;;;;;;;31.2;52;;;17054;114;;
SIO;01.09.1953 00:00;;;15.7;0;;;;;;;;;;;;;;;;;;;34.1;91;;;11194;90;;
SIO;01.10.1953 00:00;;;10.3;-0.4;;;;;;;;;;;;;;;;;;;28.2;66;;;8875;93;;
SIO;01.11.1953 00:00;;;2.7;-2.3;;;;;;;;;;;;;;;;;;;12.3;24;;;8837;154;;
SIO;01.12.1953 00:00;;;2.6;1.7;;;;;;;;;;;;;;;;;;;7;10;;;4601;112;;
SIO;01.01.1954 00:00;;;-2.7;-3.2;;;;;;;;;;;;;;;;;;;45.1;87;;;4002;71;;
SIO;01.02.1954 00:00;;;-0.2;-2.5;;;;;;;;;;;;;;;;;;;35.8;89;;;5415;69;;
SIO;01.03.1954 00:00;;;6.8;-0.4;;;;;;;;;;;;;;;;;;;26.5;72;;;10810;96;;
SIO;01.04.1954 00:00;;;7.7;-3.6;;;;;;;;;;;;;;;;;;;76.3;226;;;9670;77;;
SIO;01.05.1954 00:00;;;13.3;-2;;;;;;;;;;;;;;;;;;;14.6;28;;;14185;103;;
SIO;01.06.1954 00:00;;;17.7;-1.3;;;;;;;;;;;;;;;;;;;46.1;96;;;13811;91;;
SIO;01.07.1954 00:00;;;17.1;-3.5;;;;;;;;;;;;;;;;;;;22.1;36;;;14636;90;;
SIO;01.08.1954 00:00;;;16.4;-3.5;;;;;;;;;;;;;;;;;;;101.2;170;;;13106;87;;
SIO;01.09.1954 00:00;;;14.1;-1.6;;;;;;;;;;;;;;;;;;;105.5;281;;;11029;88;;
SIO;01.10.1954 00:00;;;9;-1.7;;;;;;;;;;;;;;;;;;;31.5;74;;;10456;109;;
SIO;01.11.1954 00:00;;;4.4;-0.6;;;;;;;;;;;;;;;;;;;41.7;83;;;7486;131;;
SIO;01.12.1954 00:00;;;0.9;0;;;;;;;;;;;;;;;;;;;131;194;;;4845;118;;
SIO;01.01.1955 00:00;;;1.4;0.9;;;;;;;;;;;;;;;;;;;148.5;287;;;3270;58;;
SIO;01.02.1955 00:00;;;0.6;-1.7;;;;;;;;;;;;;;;;;;;174.8;433;;;4670;60;;
SIO;01.03.1955 00:00;;;3.6;-3.6;;;;;;;;;;;;;;;;;;;28.1;76;;;11094;98;;
SIO;01.04.1955 00:00;;;10.6;-0.7;;;;;;;;;;;;;;;;;;;2.6;8;;;16789;133;;
SIO;01.05.1955 00:00;;;13.2;-2.1;;;;;;;;;;;;;;;;;;;60;115;;;16046;117;;
SIO;01.06.1955 00:00;;;17.1;-1.9;;;;;;;;;;;;;;;;;;;39.5;82;;;12597;83;;
SIO;01.07.1955 00:00;;;18.5;-2.1;;;;;;;;;;;;;;;;;;;40.2;65;;;13456;83;;
SIO;01.08.1955 00:00;;;17.1;-2.8;;;;;;;;;;;;;;;;;;;83;139;;;14116;94;;
SIO;01.09.1955 00:00;;;13.8;-1.9;;;;;;;;;;;;;;;;;;;14.4;38;;;12630;101;;
SIO;01.10.1955 00:00;;;7.8;-2.9;;;;;;;;;;;;;;;;;;;14.7;34;;;9803;102;;
SIO;01.11.1955 00:00;;;2.4;-2.6;;;;;;;;;;;;;;;;;;;6.4;13;;;6522;114;;
SIO;01.12.1955 00:00;;;1.7;0.8;;;;;;;;;;;;;;;;;;;71.9;106;;;4150;101;;
SIO;01.01.1956 00:00;;;0;-0.5;;;;;;;;;;;;;;;;;;;78.6;152;;;4207;75;;
SIO;01.02.1956 00:00;;;-6.5;-8.8;;;;;;;;;;;;;;;;;;;0.8;2;;;6747;86;;
SIO;01.03.1956 00:00;;;5.5;-1.7;;;;;;;;;;;;;;;;;;;18.9;51;;;9586;85;;
SIO;01.04.1956 00:00;;;7.8;-3.5;;;;;;;;;;;;;;;;;;;23.9;71;;;10233;81;;
SIO;01.05.1956 00:00;;;14.8;-0.5;;;;;;;;;;;;;;;;;;;61.9;119;;;14977;109;;
SIO;01.06.1956 00:00;;;15.4;-3.6;;;;;;;;;;;;;;;;;;;11.7;24;;;13524;89;;
SIO;01.07.1956 00:00;;;17.9;-2.7;;;;;;;;;;;;;;;;;;;92.6;150;;;15829;97;;
SIO;01.08.1956 00:00;;;15.8;-4.1;;;;;;;;;;;;;;;;;;;117.7;197;;;10949;73;;
SIO;01.09.1956 00:00;;;15.4;-0.3;;;;;;;;;;;;;;;;;;;35.3;94;;;12654;101;;
SIO;01.10.1956 00:00;;;7.3;-3.4;;;;;;;;;;;;;;;;;;;32.9;77;;;9556;100;;
SIO;01.11.1956 00:00;;;1.7;-3.3;;;;;;;;;;;;;;;;;;;13.8;27;;;5109;89;;
SIO;01.12.1956 00:00;;;-0.9;-1.8;;;;;;;;;;;;;;;;;;;3.8;6;;;6211;151;;
SIO;01.01.1957 00:00;;;-2;-2.5;;;;;;;;;;;;;;;;;;;5.6;11;;;6336;113;;
SIO;01.02.1957 00:00;;;3.3;1;;;;;;;;;;;;;;;;;;;211.1;523;;;5135;65;;
SIO;01.03.1957 00:00;;;9;1.8;;;;;;;;;;;;;;;;;;;14.9;40;;;13185;117;;
SIO;01.04.1957 00:00;;;9.9;-1.4;;;;;;;;;;;;;;;;;;;5.6;17;;;12561;100;;
SIO;01.05.1957 00:00;;;11.6;-3.7;;;;;;;;;;;;;;;;;;;36;69;;;12615;92;;
SIO;01.06.1957 00:00;;;17;-2;;;;;;;;;;;;;;;;;;;75.2;156;;;12440;82;;
SIO;01.07.1957 00:00;;;18.6;-2;;;;;;;;;;;;;;;;;;;42.2;68;;;15626;96;;
SIO;01.08.1957 00:00;;;16.9;-3;;;;;;;;;;;;;;;;;;;67.3;113;;;13863;93;;
SIO;01.09.1957 00:00;;;13.6;-2.1;;;;;;;;;;;;;;;;;;;39;104;;;11145;89;;
SIO;01.10.1957 00:00;;;8.9;-1.8;;;;;;;;;;;;;;;;;;;11.7;27;;;12705;133;;
SIO;01.11.1957 00:00;;;3.7;-1.3;;;;;;;;;;;;;;;;;;;16;32;;;6414;112;;
SIO;01.12.1957 00:00;;;-0.9;-1.8;;;;;;;;;;;;;;;;;;;54.5;81;;;6023;147;;
SIO;01.01.1958 00:00;;2.6;-2;-2.5;;-2.4;;;;;;;;;;;;;;;;;56;108;;;5825;104;;
SIO;01.02.1958 00:00;;7;2.8;0.5;;-0.6;;;;;;;;;;;;;;;;;113.7;281;;;5245;67;;
SIO;01.03.1958 00:00;;8.1;2.9;-4.3;;-5.4;;;;;;;;;;;;;;;;;25.8;70;;;9610;85;;
SIO;01.04.1958 00:00;;13.1;7.5;-3.8;;-4.5;;;;;;;;;;;;;;;;;9.7;29;;;12683;101;;
SIO;01.05.1958 00:00;;22.4;16.1;0.8;;0.9;;;;;;;;;;;;;;;;;58.6;113;;;13453;98;;
SIO;01.06.1958 00:00;;22;16.3;-2.7;;-3.4;;;;;;;;;;;;;;;;;51.1;106;;;13406;88;;
SIO;01.07.1958 00:00;;25.4;18.7;-1.9;;-2;;;;;;;;;;;;;;;;;57.5;93;;;16076;99;;
SIO;01.08.1958 00:00;;25.2;18.4;-1.5;;-1.4;;;;;;;;;;;;;;;;;67.5;113;;;16147;108;;
SIO;01.09.1958 00:00;;22;16.1;0.4;;-0.1;;;;;;;;;;;;;;;;;43.2;115;;;13013;104;;
SIO;01.10.1958 00:00;;13.2;8.1;-2.6;;-3.7;;;;;;;;;;;;;;;;;47.9;112;;;7553;79;;
SIO;01.11.1958 00:00;;7.3;2.8;-2.2;;-2.8;;;;;;;;;;;;;;;;;29.8;59;;;3279;57;;
SIO;01.12.1958 00:00;;4.9;0.8;-0.1;;-0.2;;;;;;;;;;;;;;;;;72.8;108;;;3253;79;;
SIO;01.01.1959 00:00;-4.2;3.3;-0.7;-1.2;-1.2;-1.7;29;4.1;0;-0.9;5;0;9.4;959.5;-11.2;-3.5;0;643.6;;;13;;81.9;158;;;5124;91;0;
SIO;01.02.1959 00:00;-2.5;10;3.2;0.9;-0.6;2.4;25;4.5;0;-0.6;1;0;15;971.8;-8.9;10.3;0;469.5;;;0;;1.1;3;;;11411;145;0;
SIO;01.03.1959 00:00;3.3;14.2;8.6;1.4;1.4;0.7;5;6.5;0;0.5;0;0;20.3;958.5;-2.8;-1.2;0;338.2;;;3;;14.7;40;;;8689;77;0;
